"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology"
87525,4.7,4.7,3.3,1,736,"rv","true","level2"
87526,4.7,4.7,3.3,1,573,"rv","true","level2"
87526,4.7,4.7,3.3,1,573,"rv","true","level2"
87526,4.7,4.7,3.3,1,573,"rv","true","level2"
87485,4.7,4.7,3.3,1,624,"rv","true","level2"
87485,4.7,4.7,3.3,1,624,"rv","true","level2"
87485,4.7,4.7,3.3,1,624,"rv","true","level2"
87486,4.7,4.7,3.3,1,650,"rv","true","level2"
87486,4.7,4.7,3.3,1,650,"rv","true","level2"
87486,4.7,4.7,3.3,1,650,"rv","true","level2"
87491,1.6,9.7,7.8,2,500,"rv","true","level4"
87498,5.9,6,8.9,2,412,"lv","true","level3"
87499,5.9,6,8.9,2,688,"lv","true","level3"
87502,5.9,6,8.9,2,461,"lv","true","level3"
87503,5.9,6,8.9,2,454,"lv","true","level3"
87504,5.9,6,8.9,2,471,"lv","true","level3"
87505,5.9,6,8.9,2,618,"lv","true","level3"
87506,5.9,6,8.9,2,437,"lv","true","level3"
87507,5.9,6,8.9,2,470,"lv","true","level3"
87489,6.6,2.3,3.3,2,1091,"lv","true","level2"
87490,6.6,2.3,3.3,2,1087,"lv","true","level2"
87451,1.2,9.7,6.7,1,2000,"rv","true","level2"
87453,1.2,9.7,6.7,1,1000,"rv","true","level2"
87454,1.2,9.7,6.7,1,1000,"rv","true","level2"
87455,1.2,9.7,6.7,1,1000,"rv","true","level2"
87456,1.2,9.7,6.7,1,1000,"rv","true","level2"
87457,1.2,9.7,6.7,1,1000,"rv","true","level2"
87458,1.2,9.7,6.7,1,1000,"rv","true","level2"
87459,1.2,9.7,6.7,1,1000,"rv","true","level2"
87437,1.2,10,8.9,3,1404,"rv","true","level3"
87437,1.2,10,8.9,3,1404,"rv","true","level3"
87468,1.2,9.7,6.7,1,1000,"rv","true","level2"
87435,4.4,5,5.6,2,1918,"rv","true","level3"
87432,10,4,8.9,2,2019,"a","true","level3"
87432,10,4,8.9,2,1698,"rv","true","level3"
87432,10,4,8.9,2,1499,"lv","true","level3"
87432,10,4,8.9,2,2019,"a","true","level3"
87432,10,4,8.9,2,1698,"rv","true","level3"
87432,10,4,8.9,2,1499,"lv","true","level3"
87436,4.7,0,3.3,6,2100,"lv","true","level3"
87436,4.7,0,3.3,6,2100,"lv","true","level3"
87404,0,10,8.9,3,661,"rv","true","level4"
87404,0,10,8.9,3,661,"lv","true","level4"
87404,0,10,8.9,3,661,"rv","true","level4"
87404,0,10,8.9,3,661,"lv","true","level4"
87403,0,10,8.9,2,872,"rv","true","level4"
87403,0,10,8.9,2,872,"lv","true","level4"
87403,0,10,8.9,2,872,"rv","true","level4"
87403,0,10,8.9,2,872,"lv","true","level4"
87395,3.4,8,5.6,3,2295,"lv","true","level3"
87395,3.4,8,5.6,3,2535,"rv","true","level3"
87377,1.9,9.7,6.7,1,1174,"rv","true","level4"
87417,5.9,6,8.9,2,419,"lv","true","level3"
87418,5.9,6,8.9,2,465,"lv","true","level3"
87419,5.9,6,8.9,2,433,"lv","true","level3"
87420,5.9,6,8.9,2,465,"lv","true","level3"
87421,5.9,6,8.9,2,420,"lv","true","level3"
87422,5.9,6,8.9,2,719,"lv","true","level3"
87393,1.2,9.3,8.9,3,1210,"rv","true","level3"
87380,5.6,3.7,2.2,4,600,"lv","true","level4"
87363,1.2,10,8.9,2,1443,"rv","true","level3"
87363,1.2,10,8.9,2,1443,"rv","true","level3"
87394,2.5,8.7,3.3,2,800,"rv","true","level4"
87367,1.9,9.3,9.4,4,2041,"rv","true","level4"
87361,1.2,9.7,6.7,1,1370,"rv","true","level2"
87601,2.2,9,8.9,7,601,"lv","true","level3"
87602,2.2,9,8.9,7,608,"lv","true","level3"
87603,2.2,9,8.9,7,607,"lv","true","level3"
87604,2.2,9,8.9,7,610,"lv","true","level3"
87605,2.2,9,8.9,7,612,"lv","true","level3"
87606,2.2,9,8.9,7,617,"lv","true","level3"
87607,2.2,9,8.9,7,402,"lv","true","level3"
87392,4.7,0,5.6,9,5016,"a","true","level3"
87392,4.7,0,5.6,9,4347,"rv","true","level3"
87316,3.7,6.3,2.2,4,781,"rv","true","level3"
87318,3.7,6.3,2.2,4,694,"rv","true","level3"
87322,3.7,6.3,2.2,4,695,"rv","true","level3"
87317,3.7,6.3,2.2,3,790,"rv","true","level3"
87319,3.7,6.3,2.2,3,696,"rv","true","level3"
87320,3.7,6.3,2.2,3,452,"rv","true","level3"
87321,3.7,6.3,2.2,3,794,"rv","true","level3"
87314,5.3,5.3,5.6,2,1000,"lv","true","level2"
87366,4.7,0,10,2,2067,"lv","true","level3"
87416,4.4,7,8.9,9,809,"a","true","level4"
87416,4.4,7,8.9,9,755,"rv","true","level4"
87300,1.2,10,8.9,2,1392,"rv","true","level3"
87303,4.7,0,5.6,3,1500,"rv","true","level3"
87299,1.2,10,8.9,4,2815,"lv","true","level3"
87302,0,10,8.9,4,1532,"rv","true","level4"
87302,0,10,8.9,4,1532,"lv","true","level4"
87360,3.7,5.7,1.1,4,600,"lv","true","level3"
87368,3.7,7.3,8.9,11,1484,"lv","true","level3"
87286,4.4,5,6.7,2,2090,"rv","true","level3"
87291,1.6,9.7,7.8,2,1000,"rv","true","level4"
87294,2.8,9.3,10,2,1274,"rv","true","level4"
87304,4.4,5,5.6,2,1500,"rv","true","level3"
87304,4.4,5,5.6,2,1500,"rv","true","level3"
87282,3.1,8,5.6,1,1746,"rv","true","level3"
87279,2.2,9,5.6,2,1634,"rv","true","level1"
87290,3.4,6,2.2,2,1244,"rv","true","level3"
87324,4.7,0,7.8,0,600,"rv","true","level1"
87307,4.7,0,3.3,2,600,"lv","true","level3"
87391,4.7,0,5.6,27,5169,"a","true","level3"
87391,4.7,0,5.6,27,4067,"rv","true","level3"
87277,2.5,6.3,2.2,5,600,"lv","true","level4"
87244,1.2,10,8.9,2,1406,"rv","true","level3"
87249,0,10,8.9,5,1226,"rv","true","level4"
87249,0,10,8.9,5,1226,"lv","true","level4"
87246,4.7,6.7,8.9,2,878,"lv","true","level3"
87247,3.1,9.3,8.9,4,1405,"rv","true","level4"
87280,9.7,1.7,3.3,4,2000,"rv","true","level3"
87280,9.7,1.7,3.3,4,1744,"lv","true","level3"
87334,3.1,6,0,7,800,"rv","true","level4"
87365,1.2,10,8.9,13,2750,"rv","true","level3"
87219,5.6,3.7,2.2,3,600,"lv","true","level4"
87248,1.2,10,10,8,871,"rv","true","level2"
87248,1.2,10,10,8,784,"lv","true","level2"
87251,5,6,8.3,9,1144,"rv","true","level4"
87251,5,6,8.3,9,931,"lv","true","level4"
87216,1.2,9.7,6.7,2,1000,"rv","true","level2"
87204,1.2,10,8.9,2,1396,"rv","true","level3"
87267,1.2,10,8.9,4,2015,"rv","true","level3"
87207,1.2,9.7,6.7,5,1000,"rv","true","level2"
87208,1.2,9.7,6.7,5,1000,"rv","true","level2"
87209,1.2,9.7,6.7,5,1000,"rv","true","level2"
87210,1.2,9.7,6.7,5,1000,"rv","true","level2"
87211,1.2,9.7,6.7,5,1000,"rv","true","level2"
87212,1.2,9.7,6.7,5,1000,"rv","true","level2"
87213,1.2,9.7,6.7,5,1000,"rv","true","level2"
87238,3.7,5.7,1.1,6,600,"lv","true","level3"
87200,1.2,9.3,8.9,3,1095,"rv","true","level3"
87201,1.2,10,8.9,3,1011,"rv","true","level3"
87162,2.2,9,8.9,2,1013,"lv","true","level3"
87192,1.9,9.7,6.7,2,1184,"rv","true","level3"
87150,1.2,10,8.9,2,1399,"rv","true","level3"
87173,9.7,1.7,3.3,2,600,"lv","true","level3"
87173,9.7,1.7,3.3,2,600,"lv","true","level3"
87176,5.9,6,8.9,3,430,"lv","true","level3"
87177,5.9,6,8.9,3,432,"lv","true","level3"
87178,5.9,6,8.9,3,471,"lv","true","level3"
87179,5.9,6,8.9,3,594,"lv","true","level3"
87180,5.9,6,8.9,3,534,"lv","true","level3"
87181,5.9,6,8.9,3,456,"lv","true","level3"
87165,5.3,5.3,5.6,5,500,"lv","true","level3"
87203,1.2,10,8.9,9,1200,"rv","true","level3"
87145,1.9,9.7,6.7,3,1137,"rv","true","level3"
87152,1.9,9.7,6.7,3,1181,"rv","true","level3"
87113,1.2,9.7,6.7,1,1000,"rv","true","level2"
87120,1.9,6.7,3.9,0,464,"lv","true","level3"
87102,1.2,10,8.9,2,1566,"rv","true","level3"
87160,3.7,5.7,1.1,7,600,"lv","true","level4"
87110,4.1,8,5.6,0,710,"lv","true","level3"
87122,1.2,9.3,8.9,2,1107,"rv","true","level3"
87123,1.2,9.3,8.9,2,1075,"rv","true","level3"
87124,1.2,9.3,8.9,2,1069,"rv","true","level3"
87125,1.2,9.3,8.9,2,1095,"rv","true","level3"
87109,3.1,9.3,8.9,4,1203,"rv","true","level4"
87157,5.6,4.3,3.9,11,812,"lv","true","level3"
87088,5.6,3.7,2.2,4,600,"lv","true","level4"
87079,4.4,5,5.6,1,1006,"rv","true","level3"
87083,3.4,6,2.2,2,1675,"rv","true","level3"
87390,4.7,0,5.6,13,10025,"a","true","level3"
87390,4.7,0,5.6,13,8153,"rv","true","level3"
87069,1.2,9.7,6.7,1,1000,"rv","true","level2"
87108,4.7,0,1.1,1,802,"lv","true","level3"
87051,1.2,10,8.9,3,1547,"rv","true","level3"
87056,4.7,6.7,8.9,2,883,"lv","true","level3"
87034,5,3.7,2.8,3,601,"lv","true","level3"
87032,1.2,9.7,6.7,2,1100,"rv","true","level2"
87047,9.7,1.7,3.3,2,1000,"lv","true","level3"
87057,1.9,9.7,6.7,2,1122,"rv","true","level3"
87048,4.1,8,5.6,1,697,"lv","true","level3"
86985,1.2,10,8.9,2,1560,"rv","true","level3"
87002,4.7,0,3.3,5,1200,"a","true","level3"
87002,4.7,0,3.3,5,1000,"rv","true","level3"
87053,3.4,8.7,6.7,9,711,"lv","true","level4"
87001,3.1,9.3,8.9,4,1374,"rv","true","level4"
87028,3.7,8.7,10,4,526,"lv","true","level4"
87029,3.7,8.7,10,4,538,"lv","true","level4"
87030,3.7,8.7,10,4,1140,"lv","true","level4"
87426,4.4,5,2.8,4,600,"rv","true","level4"
87427,4.4,5,2.8,4,600,"rv","true","level4"
87428,4.4,5,2.8,4,600,"rv","true","level4"
86967,4.4,5,6.7,1,1660,"rv","true","level3"
86960,2.2,9,8.9,3,1023,"lv","true","level3"
86963,1.2,10,8.9,6,1174,"lv","true","level3"
86964,1.2,10,8.9,6,1192,"lv","true","level3"
87003,4.7,0,0,7,490,"rv","true","level3"
87004,4.7,0,0,7,486,"rv","true","level3"
87005,4.7,0,0,7,470,"rv","true","level3"
87006,4.7,0,0,7,482,"rv","true","level3"
87007,4.7,0,0,7,468,"rv","true","level3"
87008,4.7,0,0,7,472,"rv","true","level3"
87009,4.7,0,0,7,487,"rv","true","level3"
87010,4.7,0,0,7,488,"rv","true","level3"
86965,9.7,1.7,3.3,6,1000,"lv","true","level3"
86995,1.2,10,10,9,902,"rv","true","level4"
86995,1.2,10,10,9,684,"lv","true","level4"
86949,1.2,10,8.9,2,1586,"rv","true","level3"
86958,9.7,1.7,3.3,4,2000,"rv","true","level3"
86958,9.7,1.7,3.3,4,1721,"lv","true","level3"
86988,3.4,8,5.6,7,1003,"rv","true","level3"
86953,1.2,9.3,5.6,3,1126,"rv","true","level4"
86991,3.7,6.3,2.2,5,459,"rv","true","level3"
86994,3.7,6.3,2.2,6,693,"rv","true","level3"
86987,3.7,6.3,2.2,4,795,"rv","true","level3"
86989,3.7,6.3,2.2,4,795,"rv","true","level3"
86990,3.7,6.3,2.2,4,704,"rv","true","level3"
86992,3.7,6.3,2.2,4,704,"rv","true","level3"
86993,3.7,6.3,2.2,4,812,"rv","true","level3"
86897,0,10,8.9,11,626,"rv","true","level4"
86897,0,10,8.9,11,626,"lv","true","level4"
86898,0,10,8.9,11,604,"rv","true","level4"
86898,0,10,8.9,11,604,"lv","true","level4"
86899,0,10,8.9,11,616,"rv","true","level4"
86899,0,10,8.9,11,616,"lv","true","level4"
86900,0,10,8.9,11,614,"rv","true","level4"
86900,0,10,8.9,11,614,"lv","true","level4"
86901,0,10,8.9,11,1023,"rv","true","level4"
86901,0,10,8.9,11,1023,"lv","true","level4"
86902,0,10,8.9,11,614,"rv","true","level4"
86902,0,10,8.9,11,614,"lv","true","level4"
86882,1.2,9.7,6.7,2,1115,"rv","true","level2"
86876,1.2,10,8.9,2,1598,"rv","true","level3"
86879,3.1,9.3,8.9,4,1457,"rv","true","level4"
86903,5.9,6,8.9,2,529,"lv","true","level3"
86904,5.9,6,8.9,2,586,"lv","true","level3"
86905,5.9,6,8.9,2,486,"lv","true","level3"
86906,5.9,6,8.9,2,522,"lv","true","level3"
86907,5.9,6,8.9,2,553,"lv","true","level3"
86908,5.9,6,8.9,2,509,"lv","true","level3"
86849,3.4,6,2.2,2,1264,"rv","true","level3"
86848,1.6,9.7,7.8,3,1000,"rv","true","level4"
86895,0.9,8.7,10,1,1240,"lv","true","level3"
86836,5.9,6,8.9,0,1133,"lv","true","level3"
86871,9.7,1.7,3.3,2,800,"lv","true","level3"
86871,9.7,1.7,3.3,2,800,"lv","true","level3"
86872,9.7,1.7,3.3,2,600,"lv","true","level3"
86872,9.7,1.7,3.3,2,600,"lv","true","level3"
86773,1.2,10,8.9,2,1479,"rv","true","level3"
86847,1.9,9.3,9.4,5,2260,"a","true","level4"
86868,3.7,5.7,1.1,6,600,"lv","true","level3"
87159,5.3,4.7,2.2,22,609,"rv","true","level4"
87159,5.3,4.7,2.2,22,609,"rv","true","level4"
87159,5.3,4.7,2.2,22,609,"rv","true","level4"
86747,1.2,9.7,6.7,4,1000,"rv","true","level2"
86748,1.2,9.7,6.7,4,1000,"rv","true","level2"
86749,1.2,9.7,6.7,4,1000,"rv","true","level2"
86750,1.2,9.7,6.7,4,1000,"rv","true","level2"
86751,1.2,9.7,6.7,4,1000,"rv","true","level2"
86752,1.2,9.7,6.7,4,1000,"rv","true","level2"
86753,1.2,9.7,6.7,4,1000,"rv","true","level2"
86833,4.7,6.7,8.9,2,887,"lv","true","level3"
86890,4.7,0,5,4,800,"rv","true","level4"
86745,4.4,5,6.7,1,1961,"rv","true","level3"
86774,1.9,9.7,6.7,3,1109,"rv","true","level3"
86740,1.2,10,8.9,6,1262,"lv","true","level3"
86741,1.2,10,8.9,6,1226,"lv","true","level3"
86717,1.2,10,8.9,2,1470,"rv","true","level3"
86742,2.8,9.3,10,5,967,"rv","true","level4"
86839,4.7,0,3.3,7,250,"rv","true","level3"
86840,4.7,0,3.3,7,250,"rv","true","level3"
86841,4.7,0,3.3,7,250,"rv","true","level3"
86842,4.7,0,3.3,7,250,"rv","true","level3"
86843,4.7,0,3.3,7,250,"rv","true","level3"
86728,3.1,9.3,8.9,4,1429,"rv","true","level4"
86775,1.2,10,8.9,10,1200,"rv","true","level3"
87011,4.7,0,5.6,9,926,"rv","true","level4"
86707,1.9,9.7,6.7,2,1047,"rv","true","level4"
86682,1.2,9.7,6.7,1,1308,"rv","true","level2"
86671,1.2,10,8.9,2,1358,"rv","true","level3"
86705,2.5,8.7,3.3,4,1000,"rv","true","level4"
86688,1.2,9.3,5.6,5,1128,"rv","true","level3"
86689,1.2,9.3,5.6,5,1126,"rv","true","level3"
86690,1.2,9.3,5.6,5,1141,"rv","true","level3"
86691,1.2,9.3,5.6,5,1198,"rv","true","level3"
86737,3.4,8,5.6,8,600,"rv","true","level3"
86719,3.7,6.3,2.2,7,802,"rv","true","level3"
86720,3.7,6.3,2.2,7,708,"rv","true","level3"
86670,2.2,9,8.9,2,1020,"lv","true","level3"
86721,3.7,6.3,2.2,6,450,"rv","true","level3"
86722,3.7,6.3,2.2,6,703,"rv","true","level3"
86725,3.7,6.3,2.2,6,702,"rv","true","level3"
86718,3.7,6.3,2.2,5,801,"rv","true","level3"
86723,3.7,6.3,2.2,5,803,"rv","true","level3"
86778,1.2,7,3.3,1,615,"lv","true","level3"
86669,5,3.7,2.8,1,600,"lv","true","level3"
86675,5,6,5.6,3,600,"lv","true","level4"
86657,4.4,5.7,5.6,4,400,"lv","true","level3"
86657,4.4,5.7,5.6,4,400,"lv","true","level3"
86634,1.2,9.7,6.7,1,1000,"rv","true","level2"
86687,1.2,7,3.3,1,1500,"lv","true","level3"
86687,1.2,7,3.3,1,1500,"lv","true","level3"
86668,4.7,0,4.4,5,1600,"lv","true","level3"
86668,4.7,0,4.4,5,1600,"lv","true","level3"
86678,1.2,10,10,7,814,"rv","true","level4"
86678,1.2,10,10,7,707,"lv","true","level4"
86631,1.2,10,8.9,3,1583,"rv","true","level3"
86674,5.6,3.7,2.2,3,600,"lv","true","level3"
86632,3.1,9.3,8.9,4,1401,"rv","true","level4"
86612,3.4,6,2.2,2,1265,"rv","true","level3"
86602,1.2,9.7,6.7,1,1438,"rv","true","level2"
86592,1.2,10,8.9,3,1604,"rv","true","level3"
86572,6.6,2.3,3.3,2,1092,"lv","true","level2"
86604,4.4,8,8.3,11,430,"rv","true","level1"
86920,5.3,3.7,6.7,4,1218,"rv","true","level3"
86920,5.3,3.7,6.7,4,1145,"lv","true","level3"
86921,5.3,3.7,6.7,4,1305,"rv","true","level3"
86590,0.9,8.7,10,2,1200,"lv","true","level3"
86576,1.2,9.7,6.7,3,1000,"rv","true","level2"
86589,1.9,9.7,6.7,3,1199,"rv","true","level3"
86591,1.2,10,10,10,868,"rv","true","level4"
86591,1.2,10,10,10,674,"lv","true","level4"
86558,1.2,10,8.9,2,1415,"rv","true","level3"
86607,9.7,1.7,3.3,3,2000,"rv","true","level3"
86607,9.7,1.7,3.3,3,1799,"lv","true","level3"
86562,4.4,5,5.6,0,1010,"rv","true","level3"
86560,1.2,9.3,5.6,3,1094,"rv","true","level3"
86559,3.1,9.3,8.9,4,1407,"rv","true","level4"
86561,5.3,5.3,5.6,4,1000,"lv","true","level2"
86582,4.7,0,5.6,7,600,"rv","true","level3"
86582,4.7,0,5.6,7,600,"rv","true","level3"
86583,4.7,0,5.6,7,600,"rv","true","level3"
86583,4.7,0,5.6,7,600,"rv","true","level3"
86584,4.7,0,5.6,7,600,"rv","true","level3"
86584,4.7,0,5.6,7,600,"rv","true","level3"
86585,4.7,0,5.6,7,600,"rv","true","level3"
86585,4.7,0,5.6,7,600,"rv","true","level3"
86586,4.7,0,5.6,7,600,"rv","true","level3"
86586,4.7,0,5.6,7,600,"rv","true","level3"
86587,4.7,0,5.6,7,600,"rv","true","level3"
86587,4.7,0,5.6,7,600,"rv","true","level3"
86588,4.7,0,5.6,7,600,"rv","true","level3"
86588,4.7,0,5.6,7,600,"rv","true","level3"
86527,4.4,5,6.7,1,2271,"rv","true","level3"
86542,2.2,9,8.9,3,1006,"lv","true","level3"
86498,1.2,10,8.9,3,1510,"rv","true","level3"
86502,1.2,9.7,6.7,4,1000,"rv","true","level2"
86503,1.2,9.7,6.7,4,1000,"rv","true","level2"
86528,5.9,6,8.9,3,516,"lv","true","level3"
86529,5.9,6,8.9,3,875,"lv","true","level3"
86530,5.9,6,8.9,3,760,"lv","true","level3"
86531,5.9,6,8.9,3,616,"lv","true","level3"
86532,5.9,6,8.9,3,642,"lv","true","level3"
86533,5.9,6,8.9,3,775,"lv","true","level3"
86511,4.1,8,5.6,1,627,"lv","true","level3"
86496,1.2,9.7,6.7,3,1000,"rv","true","level2"
86497,1.2,9.7,6.7,3,1000,"rv","true","level2"
86500,3.4,8,5.6,4,2145,"lv","true","level3"
86500,3.4,8,5.6,4,2510,"rv","true","level3"
86548,3.7,6.3,2.2,7,447,"rv","true","level3"
86481,9.7,1.7,3.3,5,1000,"lv","true","level3"
86545,3.7,6.3,2.2,6,796,"rv","true","level3"
86551,3.7,6.3,2.2,6,697,"rv","true","level3"
86470,1.2,9.7,6.7,3,1000,"rv","true","level2"
86472,3.1,9.3,8.9,4,1487,"rv","true","level4"
86546,3.7,6.3,2.2,4,788,"rv","true","level3"
86547,3.7,6.3,2.2,4,698,"rv","true","level3"
86549,3.7,6.3,2.2,4,699,"rv","true","level3"
86550,3.7,6.3,2.2,4,807,"rv","true","level3"
86460,1.6,9.7,7.8,3,1000,"rv","true","level4"
86474,3.1,8.7,6.7,3,1298,"lv","true","level2"
86922,5.3,3.7,6.7,3,1378,"rv","true","level3"
86922,5.3,3.7,6.7,3,1318,"lv","true","level3"
86466,1.2,9.3,5.6,4,1149,"rv","true","level3"
86467,1.2,9.3,5.6,4,1121,"rv","true","level3"
86353,4.4,5,5.6,2,2017,"rv","true","level3"
86461,1.2,9.7,6.7,3,1300,"rv","true","level2"
86328,1.2,9.7,6.7,2,1000,"rv","true","level2"
86302,1.2,9.7,6.7,1,1350,"rv","true","level2"
86468,3.4,8,5.6,7,829,"rv","true","level3"
86296,1.2,9.7,6.7,5,1000,"rv","true","level2"
86262,3.4,6,2.2,2,1246,"rv","true","level3"
86256,1.2,9.3,5.6,3,1262,"rv","true","level3"
86256,1.2,9.3,5.6,3,1262,"rv","true","level3"
86244,4.4,5,5.6,4,3021,"rv","true","level3"
86255,4.7,0,5.6,7,1745,"rv","true","level3"
86274,4.7,0,1.1,2,601,"rv","true","level3"
86274,4.7,0,1.1,2,601,"rv","true","level3"
86229,1.2,9.7,6.7,3,1000,"lv","true","level2"
86240,4.1,8.3,8.9,4,6536,"rv","true","level3"
86238,5,6,8.3,8,1167,"rv","true","level4"
86238,5,6,8.3,8,1167,"rv","true","level4"
86181,1.2,9.7,6.7,4,1000,"rv","true","level2"
86194,1.2,9.7,6.7,4,1000,"rv","true","level2"
86176,4.4,5,5.6,3,3010,"rv","true","level3"
86190,4.4,5,6.7,1,2022,"rv","true","level3"
86224,9.7,1.7,3.3,3,2000,"rv","true","level3"
86224,9.7,1.7,3.3,3,1724,"lv","true","level3"
86164,1.2,9.7,6.7,3,1000,"rv","true","level2"
86165,1.2,9.7,6.7,3,1000,"rv","true","level2"
86147,3.1,9.3,8.9,4,1421,"rv","true","level4"
86147,3.1,9.3,8.9,4,1421,"rv","true","level4"
86068,1.2,9.7,6.7,2,1000,"rv","true","level2"
86230,3.7,6.3,2.2,6,798,"rv","true","level3"
86231,3.7,6.3,2.2,6,800,"rv","true","level3"
86232,3.7,6.3,2.2,6,702,"rv","true","level3"
86233,3.7,6.3,2.2,6,445,"rv","true","level3"
86234,3.7,6.3,2.2,6,705,"rv","true","level3"
86235,3.7,6.3,2.2,6,803,"rv","true","level3"
86236,3.7,6.3,2.2,6,702,"rv","true","level3"
86067,1.2,9.7,6.7,2,1000,"rv","true","level2"
86141,1.2,9.7,6.7,2,1000,"rv","true","level2"
86143,1.2,9.7,6.7,2,1000,"rv","true","level2"
86127,4.4,5,5.6,4,3024,"rv","true","level3"
86148,1.2,10,10,10,787,"rv","true","level4"
86148,1.2,10,10,10,628,"lv","true","level4"
85969,1.2,9.7,6.7,1,1225,"rv","true","level2"
86059,2.2,9,8.9,2,1015,"lv","true","level3"
86916,5.3,3.7,6.7,2,3005,"rv","true","level3"
86916,5.3,3.7,6.7,2,2795,"lv","true","level3"
85962,1.2,9.7,6.7,1,1000,"rv","true","level2"
85971,3.1,8.7,6.7,3,1207,"rv","true","level2"
85971,3.1,8.7,6.7,3,1207,"rv","true","level2"
85960,1.2,9.3,5.6,4,1106,"rv","true","level3"
85960,1.2,9.3,5.6,4,1106,"rv","true","level3"
85961,1.2,9.3,5.6,4,1099,"rv","true","level3"
85961,1.2,9.3,5.6,4,1099,"rv","true","level3"
86065,1.2,10,8.9,10,1200,"rv","true","level3"
85994,4.7,0,10,6,1000,"rv","true","level2"
85994,4.7,0,10,6,1000,"rv","true","level2"
85865,5.9,6,8.9,2,605,"lv","true","level3"
85865,5.9,6,8.9,2,605,"lv","true","level3"
85864,3.4,6,2.2,2,1266,"rv","true","level3"
85835,9.7,1.7,3.3,6,1000,"lv","true","level3"
85891,1.2,10,10,7,930,"rv","true","level2"
85891,1.2,10,10,7,808,"lv","true","level2"
85827,1.2,9.3,5.6,4,1172,"rv","true","level3"
85827,1.2,9.3,5.6,4,1172,"rv","true","level3"
85828,1.2,9.3,5.6,4,1119,"rv","true","level3"
85828,1.2,9.3,5.6,4,1119,"rv","true","level3"
85742,1.2,9.7,6.7,3,1260,"rv","true","level2"
85779,3.1,9.3,8.9,4,1650,"rv","true","level4"
85779,3.1,9.3,8.9,4,1650,"rv","true","level4"
85797,4.4,8,8.3,11,499,"rv","true","level1"
85736,3.7,7.3,8.9,13,1145,"lv","true","level3"
85765,3.7,6.3,2.2,5,800,"rv","true","level3"
85766,3.7,6.3,2.2,5,798,"rv","true","level3"
85767,3.7,6.3,2.2,5,703,"rv","true","level3"
85768,3.7,6.3,2.2,5,457,"rv","true","level3"
85769,3.7,6.3,2.2,5,706,"rv","true","level3"
85770,3.7,6.3,2.2,5,795,"rv","true","level3"
85771,3.7,6.3,2.2,5,697,"rv","true","level3"
85672,4.4,5,6.7,1,2346,"rv","true","level3"
85676,2.2,9,8.9,2,1029,"lv","true","level3"
85644,4.4,5,5.6,1,1045,"rv","true","level3"
85646,1.2,9.7,6.7,2,1315,"rv","true","level2"
85648,1.2,9.7,6.7,3,1087,"rv","true","level2"
85563,1.2,9.7,6.7,3,1294,"rv","true","level2"
85584,3.1,9.3,8.9,4,1680,"rv","true","level4"
85604,4.1,8.3,8.9,4,4470,"lv","true","level1"
85564,1.6,9.7,7.8,4,1000,"lv","true","level4"
85489,1.6,9.7,7.8,3,1000,"rv","true","level4"
85483,5.3,5.3,5.6,5,984,"lv","true","level3"
85470,9.7,1.7,3.3,6,1000,"lv","true","level3"
86917,5.3,3.7,6.7,2,3011,"rv","true","level3"
86917,5.3,3.7,6.7,2,2772,"lv","true","level3"
85458,3.1,9.3,8.9,4,1647,"rv","true","level4"
85482,2.2,9,8.9,4,1012,"lv","true","level3"
85408,4.4,5,6.7,1,2034,"rv","true","level3"
85413,1.2,9.3,5.6,3,1007,"rv","true","level4"
85451,1.2,10,8.9,9,1200,"rv","true","level3"
85449,5.6,3.7,2.2,7,694,"lv","true","level4"
84924,1.2,9.7,6.7,2,1000,"rv","true","level2"
85338,3.7,6.3,2.2,9,796,"rv","true","level3"
85339,3.7,6.3,2.2,9,801,"rv","true","level3"
85340,3.7,6.3,2.2,9,703,"rv","true","level3"
85341,3.7,6.3,2.2,9,451,"rv","true","level3"
85342,3.7,6.3,2.2,9,704,"rv","true","level3"
85343,3.7,6.3,2.2,9,799,"rv","true","level3"
85344,3.7,6.3,2.2,9,681,"rv","true","level3"
84889,4.7,0,5.6,5,1500,"rv","true","level3"
84853,3.4,6,2.2,2,1301,"rv","true","level3"
84851,5.3,5.3,5.6,4,550,"lv","true","level3"
86923,5.3,3.7,6.7,5,870,"rv","true","level3"
86923,5.3,3.7,6.7,5,817,"lv","true","level3"
86924,5.3,3.7,6.7,5,854,"rv","true","level3"
86924,5.3,3.7,6.7,5,784,"lv","true","level3"
84818,1.2,9.7,6.7,3,1475,"rv","true","level2"
84824,9.7,1.7,3.3,4,1000,"lv","true","level3"
86925,5.3,3.7,6.7,3,1352,"rv","true","level3"
86925,5.3,3.7,6.7,3,1224,"lv","true","level3"
86926,5.3,3.7,6.7,3,1273,"rv","true","level3"
86926,5.3,3.7,6.7,3,1200,"lv","true","level3"
86927,5.3,3.7,6.7,3,1382,"rv","true","level3"
86927,5.3,3.7,6.7,3,1284,"lv","true","level3"
84715,4.4,5,6.7,1,2851,"rv","true","level3"
84708,1.2,9.7,6.7,3,1000,"rv","true","level2"
84691,1.2,9.3,5.6,3,1001,"rv","true","level4"
84691,1.2,9.3,5.6,3,1001,"rv","true","level4"
84696,1.2,9.7,6.7,3,1000,"rv","true","level2"
84687,3.1,9.3,8.9,4,1574,"rv","true","level4"
