"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology"
87761,4.7,0,5.6,1,1055,"rv","true","level2"
87761,4.7,0,5.6,1,1040,"lv","true","level2"
87734,10,4,8.9,2,1009,"a","true","level3"
87734,10,4,8.9,2,848,"rv","true","level3"
87734,10,4,8.9,2,757,"lv","true","level3"
87742,3.7,6.3,2.2,2,11778,"rv","false","level3"
87742,3.7,6.3,2.2,2,10374,"lv","false","level3"
87729,4.7,0,3.3,3,500,"rv","false","level3"
87729,4.7,0,3.3,3,500,"rv","true","level3"
87730,4.7,0,3.3,3,500,"rv","false","level3"
87730,4.7,0,3.3,3,500,"rv","true","level3"
87731,4.7,0,3.3,3,500,"rv","false","level3"
87731,4.7,0,3.3,3,500,"rv","true","level3"
87744,1.6,9.7,7.8,4,500,"lv","true","level4"
87772,5.3,5.3,5.6,4,1001,"lv","true","level3"
87785,3.7,5.7,1.1,4,600,"lv","true","level3"
87785,3.7,5.7,1.1,4,600,"lv","false","level3"
87778,3.4,8.3,7.8,6,7569,"rv","true","level4"
87782,4.4,8,8.3,21,920,"rv","true","level1"
87741,3.7,6.3,2.2,2,4000,"rv","false","level3"
87741,3.7,6.3,2.2,2,10112,"lv","false","level3"
87740,3.7,6.3,2.2,2,4000,"rv","false","level3"
87740,3.7,6.3,2.2,2,9795,"lv","false","level3"
87721,0,10,8.9,3,693,"rv","false","level4"
87721,0,10,8.9,3,693,"lv","false","level4"
87721,0,10,8.9,3,693,"rv","true","level4"
87721,0,10,8.9,3,693,"lv","true","level4"
87723,1.2,10,8.9,4,802,"rv","true","level3"
87876,4.4,5,5.6,7,800,"rv","true","level3"
87876,4.4,5,5.6,7,800,"rv","false","level3"
87722,4.7,0,8.3,1,1000,"rv","false","level3"
87715,6.6,2.3,3.3,2,1078,"lv","true","level2"
87716,6.6,2.3,3.3,2,1092,"lv","true","level2"
87717,6.6,2.3,3.3,2,1087,"lv","true","level2"
87718,6.6,2.3,3.3,2,1082,"lv","true","level2"
87739,3.7,6.3,2.2,2,4000,"rv","false","level3"
87739,3.7,6.3,2.2,2,9715,"lv","false","level3"
87719,0,10,8.9,3,619,"rv","false","level4"
87719,0,10,8.9,3,619,"lv","false","level4"
87719,0,10,8.9,3,619,"rv","true","level4"
87719,0,10,8.9,3,619,"lv","true","level4"
87720,0,10,8.9,3,661,"rv","false","level4"
87720,0,10,8.9,3,661,"lv","false","level4"
87720,0,10,8.9,3,661,"rv","true","level4"
87720,0,10,8.9,3,661,"lv","true","level4"
87848,5.6,4.3,3.9,8,600,"lv","true","level3"
87848,5.6,4.3,3.9,8,600,"lv","false","level3"
87849,5.6,4.3,3.9,8,600,"lv","true","level3"
87849,5.6,4.3,3.9,8,600,"lv","false","level3"
87850,5.6,4.3,3.9,8,600,"lv","true","level3"
87850,5.6,4.3,3.9,8,600,"lv","false","level3"
87851,5.6,4.3,3.9,8,600,"lv","true","level3"
87851,5.6,4.3,3.9,8,600,"lv","false","level3"
87852,5.6,4.3,3.9,8,600,"lv","true","level3"
87852,5.6,4.3,3.9,8,600,"lv","false","level3"
87726,5.9,6,8.9,0,2584,"lv","true","level3"
87710,3.4,7.7,4.4,2,2000,"rv","true","level3"
87738,3.7,6.3,2.2,2,4000,"rv","false","level3"
87738,3.7,6.3,2.2,2,9682,"lv","false","level3"
87709,1.9,9.3,9.4,5,1342,"rv","true","level4"
87709,1.9,9.3,9.4,5,1342,"rv","false","level4"
87700,1.2,9.7,6.7,1,1000,"lv","false","level3"
87700,1.2,9.7,6.7,1,1000,"lv","true","level3"
87696,1.2,10,8.9,2,1413,"rv","true","level3"
87737,3.7,6.3,2.2,2,4000,"rv","false","level3"
87737,3.7,6.3,2.2,2,10013,"lv","false","level3"
87694,4.7,0,7.8,7,1000,"lv","false","level2"
87694,4.7,0,7.8,7,1000,"lv","true","level2"
87736,3.7,6.3,2.2,2,4000,"rv","false","level3"
87736,3.7,6.3,2.2,2,10206,"lv","false","level3"
87677,0.6,9.3,7.8,3,1510,"lv","false","level3"
87706,3.7,6,2.8,6,500,"lv","false","level4"
87675,3.7,6.3,2.2,2,11265,"rv","false","level3"
87675,3.7,6.3,2.2,2,9952,"lv","false","level3"
87679,1.9,9.7,6.7,3,1513,"rv","false","level3"
87679,1.9,9.7,6.7,3,1513,"rv","true","level3"
87701,2.5,8.7,3.3,4,1001,"rv","false","level4"
87863,4.4,5,5.6,1,1011,"rv","false","level3"
87863,4.4,5,5.6,1,1011,"rv","true","level3"
87863,4.4,5,5.6,1,1011,"rv","true","level3"
87674,3.7,6.3,2.2,2,4000,"rv","false","level3"
87674,3.7,6.3,2.2,2,9394,"lv","false","level3"
87682,5.9,6,8.9,3,567,"lv","true","level3"
87683,5.9,6,8.9,3,976,"lv","true","level3"
87684,5.9,6,8.9,3,1128,"lv","true","level3"
87685,5.9,6,8.9,3,771,"lv","true","level3"
87686,5.9,6,8.9,3,538,"lv","true","level3"
87687,5.9,6,8.9,3,470,"lv","true","level3"
87688,5.9,6,8.9,3,493,"lv","true","level3"
87689,5.9,6,8.9,3,714,"lv","true","level3"
87690,5.9,6,8.9,3,743,"lv","true","level3"
87691,5.9,6,8.9,3,597,"lv","true","level3"
87664,3.4,6,2.2,2,1326,"rv","false","level3"
87664,3.4,6,2.2,2,1326,"rv","true","level3"
87673,3.7,6.3,2.2,2,4000,"rv","false","level3"
87673,3.7,6.3,2.2,2,9250,"lv","false","level3"
87663,1.2,10,8.9,3,3092,"lv","false","level3"
87663,1.2,10,8.9,3,3092,"lv","true","level3"
87763,4.7,0,-1.1,7,435,"lv","true","level3"
87763,4.7,0,-1.1,7,435,"lv","false","level3"
87764,4.7,0,-1.1,7,405,"lv","true","level3"
87764,4.7,0,-1.1,7,405,"lv","false","level3"
87765,4.7,0,-1.1,7,406,"lv","true","level3"
87765,4.7,0,-1.1,7,406,"lv","false","level3"
87766,4.7,0,-1.1,7,403,"lv","true","level3"
87766,4.7,0,-1.1,7,403,"lv","false","level3"
87767,4.7,0,-1.1,7,403,"lv","true","level3"
87767,4.7,0,-1.1,7,403,"lv","false","level3"
87768,4.7,0,-1.1,7,411,"lv","true","level3"
87768,4.7,0,-1.1,7,411,"lv","false","level3"
87769,4.7,0,-1.1,7,404,"lv","true","level3"
87769,4.7,0,-1.1,7,404,"lv","false","level3"
87672,3.7,6.3,2.2,2,4000,"rv","false","level3"
87672,3.7,6.3,2.2,2,9589,"lv","false","level3"
87665,3.4,8,7.2,3,1000,"rv","true","level3"
87667,4.4,5.7,5.6,3,600,"lv","false","level3"
87667,4.4,5.7,5.6,3,600,"lv","true","level3"
87678,2.2,9,6.7,4,1199,"lv","false","level4"
87678,2.2,9,6.7,4,1199,"lv","true","level4"
87698,1.2,10,10,8,877,"rv","false","level2"
87698,1.2,10,10,8,801,"lv","false","level2"
87698,1.2,10,10,8,877,"rv","true","level2"
87698,1.2,10,10,8,801,"lv","true","level2"
87699,1.2,10,10,8,879,"rv","false","level4"
87699,1.2,10,10,8,683,"lv","false","level4"
87699,1.2,10,10,8,879,"rv","true","level4"
87699,1.2,10,10,8,683,"lv","true","level4"
87671,3.7,6.3,2.2,2,4000,"rv","false","level3"
87671,3.7,6.3,2.2,2,9998,"lv","false","level3"
87704,3.7,5.7,1.1,7,600,"lv","true","level4"
87704,3.7,5.7,1.1,7,600,"lv","false","level4"
87670,3.7,6.3,2.2,2,4000,"rv","false","level3"
87670,3.7,6.3,2.2,2,10119,"lv","false","level3"
87628,1.2,10,8.9,3,1434,"rv","true","level3"
87641,4.1,8,7.8,3,1123,"rv","false","level3"
87668,5,6.7,5,4,500,"lv","false","level4"
87703,4.7,0,3.9,4,2000,"a","true","level3"
87619,5.9,6,8.9,0,1750,"lv","true","level3"
87669,3.7,6.3,2.2,2,4000,"rv","false","level3"
87669,3.7,6.3,2.2,2,10354,"lv","false","level3"
87643,4.7,0,5.6,3,1035,"lv","true","level3"
87643,4.7,0,5.6,3,1035,"lv","false","level3"
87639,4.7,0,7.8,5,1000,"lv","false","level2"
87639,4.7,0,7.8,5,1000,"lv","true","level2"
87640,9.7,1.7,3.3,6,1000,"lv","false","level3"
87640,9.7,1.7,3.3,6,1000,"lv","true","level3"
87644,5.6,5.3,2.2,6,400,"lv","false","level3"
87645,5.6,5.3,2.2,6,400,"lv","false","level3"
87646,5.6,5.3,2.2,6,400,"lv","false","level3"
87647,5.6,5.3,2.2,6,400,"lv","false","level3"
87648,5.6,5.3,2.2,6,400,"lv","false","level3"
87638,4.7,0,8.3,1,500,"rv","false","level1"
87597,3.7,6.3,2.2,2,11538,"rv","false","level3"
87597,3.7,6.3,2.2,2,10106,"lv","false","level3"
87613,4.4,5,6.7,2,2196,"rv","false","level3"
87613,4.4,5,6.7,2,2196,"rv","true","level3"
87613,4.4,5,6.7,2,2196,"rv","true","level3"
87630,1.9,9.3,9.4,2,876,"rv","false","level4"
87635,1.2,9.7,6.7,2,1000,"rv","false","level3"
87635,1.2,9.7,6.7,2,1000,"rv","true","level3"
87642,4.7,6.7,8.9,2,786,"lv","true","level3"
87651,5.3,3.7,6.7,2,3097,"rv","false","level3"
87651,5.3,3.7,6.7,2,2919,"lv","false","level3"
87651,5.3,3.7,6.7,2,3097,"rv","false","level3"
87651,5.3,3.7,6.7,2,2919,"lv","false","level3"
87651,5.3,3.7,6.7,2,3097,"rv","true","level3"
87651,5.3,3.7,6.7,2,2919,"lv","true","level3"
87651,5.3,3.7,6.7,2,3097,"rv","true","level3"
87651,5.3,3.7,6.7,2,2919,"lv","true","level3"
87621,3.7,6.3,2.2,4,804,"rv","true","level3"
87621,3.7,6.3,2.2,4,804,"rv","false","level3"
87622,3.7,6.3,2.2,4,799,"rv","true","level3"
87622,3.7,6.3,2.2,4,799,"rv","false","level3"
87623,3.7,6.3,2.2,4,706,"rv","true","level3"
87623,3.7,6.3,2.2,4,706,"rv","false","level3"
87624,3.7,6.3,2.2,4,454,"rv","true","level3"
87624,3.7,6.3,2.2,4,454,"rv","false","level3"
87625,3.7,6.3,2.2,4,706,"rv","true","level3"
87625,3.7,6.3,2.2,4,706,"rv","false","level3"
87626,3.7,6.3,2.2,4,804,"rv","true","level3"
87626,3.7,6.3,2.2,4,804,"rv","false","level3"
87627,3.7,6.3,2.2,4,700,"rv","true","level3"
87627,3.7,6.3,2.2,4,700,"rv","false","level3"
87650,3.7,5.7,1.1,5,600,"lv","true","level4"
87650,3.7,5.7,1.1,5,600,"lv","false","level4"
87617,4.7,0,5.6,1,997,"rv","false","level2"
87617,4.7,0,5.6,1,952,"lv","false","level2"
87617,4.7,0,5.6,1,997,"rv","true","level2"
87617,4.7,0,5.6,1,952,"lv","true","level2"
87598,3.7,6.3,2.2,2,4000,"rv","false","level3"
87598,3.7,6.3,2.2,2,9986,"lv","false","level3"
87612,2.8,9.3,10,3,774,"lv","false","level3"
87577,4.7,0,7.8,1,500,"rv","false","level1"
87588,4.7,0,7.8,1,505,"rv","false","level1"
87599,3.7,6.3,2.2,2,4000,"rv","false","level3"
87599,3.7,6.3,2.2,2,9918,"lv","false","level3"
87634,5,5.7,4.4,2,700,"lv","false","level4"
87634,5,5.7,4.4,2,700,"lv","true","level4"
87659,4.1,5.3,0,4,995,"lv","false","level3"
87560,3.1,8,5.6,1,2083,"rv","true","level3"
87576,4.7,4.7,3.3,1,581,"lv","true","level2"
87614,1.9,9.3,9.4,1,1238,"a","true","level4"
87558,3.7,8.7,10,2,1445,"lv","true","level3"
87558,3.7,8.7,10,2,1445,"lv","false","level3"
87559,3.7,8.7,10,2,2875,"lv","true","level3"
87559,3.7,8.7,10,2,2875,"lv","false","level3"
87581,0.6,9.3,7.8,2,656,"lv","false","level3"
87590,2.2,9,5.6,2,1980,"rv","false","level1"
87590,2.2,9,5.6,2,1980,"rv","true","level1"
87592,4.4,6.7,5.6,2,1743,"rv","false","level3"
87600,3.7,6.3,2.2,2,4000,"rv","false","level3"
87600,3.7,6.3,2.2,2,10054,"lv","false","level3"
87724,3.7,8.7,10,2,732,"lv","true","level3"
87724,3.7,8.7,10,2,732,"lv","false","level3"
87725,3.7,8.7,10,2,701,"lv","true","level3"
87725,3.7,8.7,10,2,701,"lv","false","level3"
87579,4.4,5,5.6,3,3013,"rv","false","level3"
87579,4.4,5,5.6,3,2472,"lv","false","level3"
87579,4.4,5,5.6,3,3013,"rv","true","level3"
87579,4.4,5,5.6,3,2472,"lv","true","level3"
87579,4.4,5,5.6,3,3013,"rv","true","level3"
87579,4.4,5,5.6,3,2472,"lv","true","level3"
87541,10,4,8.9,2,2016,"a","true","level3"
87541,10,4,8.9,2,1687,"rv","true","level3"
87541,10,4,8.9,2,1492,"lv","true","level3"
87552,3.7,6.3,2.2,2,11297,"rv","false","level3"
87552,3.7,6.3,2.2,2,9850,"lv","false","level3"
87553,6.6,4.7,4.4,2,2137,"rv","false","level2"
87557,0,10,8.9,2,1142,"rv","false","level4"
87557,0,10,8.9,2,1142,"lv","false","level4"
87557,0,10,8.9,2,1142,"rv","true","level4"
87557,0,10,8.9,2,1142,"lv","true","level4"
87561,5.3,6.7,8.9,2,5265,"a","true","level3"
87562,5.9,6,8.9,2,435,"lv","true","level3"
87563,5.9,6,8.9,2,851,"lv","true","level3"
87564,5.9,6,8.9,2,586,"lv","true","level3"
87566,5.9,6,8.9,2,510,"lv","true","level3"
87567,5.9,6,8.9,2,572,"lv","true","level3"
87568,5.9,6,8.9,2,1180,"lv","true","level3"
87569,5.9,6,8.9,2,512,"lv","true","level3"
87570,5.9,6,8.9,2,475,"lv","true","level3"
87571,5.9,6,8.9,2,523,"lv","true","level3"
87572,4.1,5,0,2,600,"lv","true","level4"
87572,4.1,5,0,2,600,"lv","true","level4"
87572,4.1,5,0,2,600,"lv","true","level4"
87582,1.2,9.3,8.9,2,1046,"rv","true","level3"
87582,1.2,9.3,8.9,2,1046,"rv","false","level3"
87582,1.2,9.3,8.9,2,1046,"rv","true","level3"
87582,1.2,9.3,8.9,2,1046,"rv","true","level3"
87583,1.2,9.3,8.9,2,1034,"rv","true","level3"
87583,1.2,9.3,8.9,2,1034,"rv","false","level3"
87583,1.2,9.3,8.9,2,1034,"rv","true","level3"
87583,1.2,9.3,8.9,2,1034,"rv","true","level3"
87584,1.2,9.3,8.9,2,1071,"rv","true","level3"
87584,1.2,9.3,8.9,2,1071,"rv","false","level3"
87584,1.2,9.3,8.9,2,1071,"rv","true","level3"
87584,1.2,9.3,8.9,2,1071,"rv","true","level3"
87585,1.2,9.3,8.9,2,1012,"rv","true","level3"
87585,1.2,9.3,8.9,2,1012,"rv","false","level3"
87585,1.2,9.3,8.9,2,1012,"rv","true","level3"
87585,1.2,9.3,8.9,2,1012,"rv","true","level3"
87947,5,6,6.7,5,1200,"rv","true","level3"
87947,5,6,6.7,5,988,"lv","true","level3"
87947,5,6,6.7,5,1200,"rv","true","level3"
87947,5,6,6.7,5,988,"lv","true","level3"
87530,1.9,9.3,9.4,1,1241,"a","false","level4"
87530,1.9,9.3,9.4,1,1018,"rv","false","level4"
87530,1.9,9.3,9.4,1,1241,"a","true","level4"
87530,1.9,9.3,9.4,1,1018,"rv","true","level4"
87542,1.2,9.7,6.7,1,800,"rv","false","level2"
87542,1.2,9.7,6.7,1,800,"rv","true","level2"
87543,1.2,9.7,6.7,1,800,"rv","false","level2"
87543,1.2,9.7,6.7,1,800,"rv","true","level2"
87544,1.2,9.7,6.7,1,800,"rv","false","level2"
87544,1.2,9.7,6.7,1,800,"rv","true","level2"
87545,1.2,9.7,6.7,1,845,"rv","false","level2"
87545,1.2,9.7,6.7,1,845,"rv","true","level2"
87546,1.2,9.7,6.7,1,850,"rv","false","level2"
87546,1.2,9.7,6.7,1,850,"rv","true","level2"
87555,1.2,10,8.9,1,1155,"lv","true","level3"
87536,1.2,10,8.9,2,1435,"rv","true","level3"
87537,4.7,0,7.8,2,1000,"lv","false","level2"
87540,5.6,3.7,2.2,3,147,"lv","true","level4"
87540,5.6,3.7,2.2,3,147,"lv","true","level4"
87540,5.6,3.7,2.2,3,600,"lv","false","level4"
87531,1.9,9.7,6.7,0,1117,"rv","false","level3"
87531,1.9,9.7,6.7,0,1117,"rv","true","level3"
87523,3.7,6.3,2.2,1,4001,"rv","false","level3"
87529,1.2,10,8.9,3,1178,"rv","true","level3"
87529,1.2,10,8.9,3,1115,"rv","true","level3"
87529,1.2,10,8.9,3,1178,"rv","true","level3"
87529,1.2,10,8.9,3,1178,"rv","false","level3"
87529,1.2,10,8.9,3,1178,"rv","true","level3"
87529,1.2,10,8.9,3,1178,"rv","true","level3"
87529,1.2,10,8.9,3,1178,"rv","true","level3"
87511,4.7,0,7.8,0,800,"lv","false","level1"
87511,4.7,0,7.8,0,800,"lv","true","level1"
87518,4.7,0,7.8,1,500,"lv","true","level1"
87518,4.7,0,7.8,1,500,"lv","false","level1"
87520,2.2,9,8.9,2,982,"lv","false","level3"
87520,2.2,9,8.9,2,982,"lv","true","level3"
87520,2.2,9,8.9,2,982,"lv","true","level3"
87520,2.2,9,8.9,2,982,"lv","true","level3"
87520,2.2,9,8.9,2,982,"lv","true","level3"
87520,2.2,9,8.9,2,982,"lv","true","level3"
87521,4.4,5,5.6,2,2753,"rv","true","level3"
87521,4.4,5,5.6,2,2169,"lv","true","level3"
87521,4.4,5,5.6,2,2753,"rv","true","level3"
87521,4.4,5,5.6,2,2169,"lv","true","level3"
87521,4.4,5,5.6,2,2753,"rv","true","level3"
87521,4.4,5,5.6,2,2169,"lv","true","level3"
87521,4.4,5,5.6,2,2753,"rv","false","level3"
87521,4.4,5,5.6,2,2169,"lv","false","level3"
87524,3.1,9.3,8.9,2,1257,"rv","true","level4"
87524,3.1,9.3,8.9,2,1257,"rv","true","level4"
87524,3.1,9.3,8.9,2,1257,"rv","false","level4"
87524,3.1,9.3,8.9,2,1257,"rv","true","level4"
87528,4.7,0,5.6,2,780,"rv","true","level2"
87528,4.7,0,5.6,2,711,"lv","true","level2"
87528,4.7,0,5.6,2,780,"rv","true","level2"
87528,4.7,0,5.6,2,711,"lv","true","level2"
87528,4.7,0,5.6,2,780,"rv","false","level2"
87528,4.7,0,5.6,2,711,"lv","false","level2"
87528,4.7,0,5.6,2,780,"rv","true","level2"
87528,4.7,0,5.6,2,711,"lv","true","level2"
87532,4.7,0,3.3,7,1030,"rv","true","level3"
87532,4.7,0,3.3,7,1030,"rv","true","level3"
87525,4.7,4.7,3.3,1,736,"rv","true","level2"
87525,4.7,4.7,3.3,1,736,"rv","true","level2"
87525,4.7,4.7,3.3,1,736,"rv","true","level2"
87525,4.7,4.7,3.3,1,736,"rv","true","level2"
87526,4.7,4.7,3.3,1,573,"rv","true","level2"
87526,4.7,4.7,3.3,1,573,"rv","true","level2"
87526,4.7,4.7,3.3,1,573,"rv","true","level2"
87526,4.7,4.7,3.3,1,573,"rv","true","level2"
87496,4.7,0,7.8,0,500,"lv","true","level1"
87496,4.7,0,7.8,0,500,"lv","false","level1"
87485,4.7,4.7,3.3,1,624,"rv","true","level2"
87485,4.7,4.7,3.3,1,624,"rv","true","level2"
87485,4.7,4.7,3.3,1,624,"rv","true","level2"
87485,4.7,4.7,3.3,1,624,"rv","true","level2"
87486,4.7,4.7,3.3,1,650,"rv","true","level2"
87486,4.7,4.7,3.3,1,650,"rv","true","level2"
87486,4.7,4.7,3.3,1,650,"rv","true","level2"
87486,4.7,4.7,3.3,1,650,"rv","true","level2"
87483,1.2,10,8.9,2,2241,"lv","true","level3"
87483,1.2,10,8.9,2,2240,"lv","false","level3"
87491,1.6,9.7,7.8,2,500,"rv","true","level4"
87498,5.9,6,8.9,2,412,"lv","true","level3"
87499,5.9,6,8.9,2,688,"lv","true","level3"
87502,5.9,6,8.9,2,461,"lv","true","level3"
87503,5.9,6,8.9,2,454,"lv","true","level3"
87504,5.9,6,8.9,2,471,"lv","true","level3"
87505,5.9,6,8.9,2,618,"lv","true","level3"
87506,5.9,6,8.9,2,437,"lv","true","level3"
87507,5.9,6,8.9,2,470,"lv","true","level3"
87510,4.1,7.3,6.7,9,1000,"lv","true","level4"
87510,4.1,7.3,6.7,9,1000,"lv","true","level4"
87510,4.1,7.3,6.7,9,1000,"lv","false","level4"
87501,4.7,0,7.8,23,400,"lv","true","level2"
87481,4.7,0,7.8,0,800,"lv","true","level1"
87481,4.7,0,7.8,0,800,"lv","false","level1"
87478,3.7,6.3,2.2,2,9414,"rv","true","level3"
87489,6.6,2.3,3.3,2,1091,"lv","true","level2"
87490,6.6,2.3,3.3,2,1087,"lv","true","level2"
87495,4.7,0,2.2,2,2402,"lv","true","level3"
87798,4.1,7,5.6,5,500,"rv","true","level3"
87798,4.1,7,5.6,5,500,"rv","false","level3"
87798,4.1,7,5.6,5,500,"rv","true","level3"
87798,4.1,7,5.6,5,500,"rv","true","level3"
87798,4.1,7,5.6,5,500,"rv","true","level3"
87433,1.9,9.3,9.4,1,992,"rv","true","level4"
87433,1.9,9.3,9.4,1,1202,"a","true","level4"
87433,1.9,9.3,9.4,1,1202,"a","true","level4"
87433,1.9,9.3,9.4,1,992,"rv","true","level4"
87433,1.9,9.3,9.4,1,1202,"a","false","level4"
87433,1.9,9.3,9.4,1,992,"rv","false","level4"
87451,1.2,9.7,6.7,1,2000,"rv","true","level2"
87451,1.2,9.7,6.7,1,2000,"rv","true","level2"
87453,1.2,9.7,6.7,1,1000,"rv","true","level2"
87453,1.2,9.7,6.7,1,1000,"rv","true","level2"
87454,1.2,9.7,6.7,1,1000,"rv","true","level2"
87454,1.2,9.7,6.7,1,1000,"rv","true","level2"
87455,1.2,9.7,6.7,1,1000,"rv","true","level2"
87455,1.2,9.7,6.7,1,1000,"rv","true","level2"
87456,1.2,9.7,6.7,1,1000,"rv","true","level2"
87456,1.2,9.7,6.7,1,1000,"rv","true","level2"
87457,1.2,9.7,6.7,1,1000,"rv","true","level2"
87457,1.2,9.7,6.7,1,1000,"rv","true","level2"
87458,1.2,9.7,6.7,1,1000,"rv","true","level2"
87458,1.2,9.7,6.7,1,1000,"rv","true","level2"
87459,1.2,9.7,6.7,1,1000,"rv","true","level2"
87459,1.2,9.7,6.7,1,1000,"rv","true","level2"
87479,3.7,6.3,2.2,2,4000,"rv","true","level3"
87437,1.2,10,8.9,3,1404,"rv","true","level3"
87437,1.2,10,8.9,3,1404,"rv","true","level3"
87492,4.1,8,7.8,3,536,"rv","true","level2"
87492,4.1,8,7.8,3,536,"rv","true","level2"
87493,4.1,8,7.8,3,514,"rv","true","level2"
87493,4.1,8,7.8,3,514,"rv","true","level2"
87494,4.1,8,7.8,3,532,"rv","true","level2"
87494,4.1,8,7.8,3,532,"rv","true","level2"
87423,3.7,6.3,2.2,0,2045,"rv","true","level3"
87423,3.7,6.3,2.2,0,2045,"rv","false","level3"
87431,5.9,6,8.9,0,2621,"lv","true","level3"
87468,1.2,9.7,6.7,1,1000,"rv","true","level2"
87468,1.2,9.7,6.7,1,1000,"rv","true","level2"
87468,1.2,9.7,6.7,1,1000,"rv","false","level2"
87471,4.7,0,5.6,1,341,"rv","true","level2"
87471,4.7,0,5.6,1,312,"lv","true","level2"
87471,4.7,0,5.6,1,341,"rv","false","level2"
87471,4.7,0,5.6,1,312,"lv","false","level2"
87471,4.7,0,5.6,1,341,"rv","true","level2"
87471,4.7,0,5.6,1,312,"lv","true","level2"
87471,4.7,0,5.6,1,341,"rv","true","level2"
87471,4.7,0,5.6,1,312,"lv","true","level2"
87473,4.7,0,5.6,1,301,"rv","true","level2"
87473,4.7,0,5.6,1,265,"lv","true","level2"
87473,4.7,0,5.6,1,301,"rv","false","level2"
87473,4.7,0,5.6,1,265,"lv","false","level2"
87473,4.7,0,5.6,1,301,"rv","true","level2"
87473,4.7,0,5.6,1,265,"lv","true","level2"
87473,4.7,0,5.6,1,301,"rv","true","level2"
87473,4.7,0,5.6,1,265,"lv","true","level2"
87435,4.4,5,5.6,2,1918,"rv","true","level3"
87435,4.4,5,5.6,2,1918,"rv","true","level3"
87435,4.4,5,5.6,2,1918,"rv","true","level3"
87435,4.4,5,5.6,2,1918,"rv","false","level3"
87480,3.7,6.3,2.2,2,4000,"rv","true","level3"
87449,0.6,9.3,7.8,3,1098,"lv","true","level3"
87449,0.6,9.3,7.8,3,1098,"lv","false","level3"
87449,0.6,9.3,7.8,3,1098,"lv","true","level3"
87449,0.6,9.3,7.8,3,1098,"lv","true","level3"
87434,4.7,0,4.4,8,1000,"lv","true","level2"
87434,4.7,0,4.4,8,1000,"lv","true","level2"
87402,4.7,0,2.2,1,2426,"lv","true","level3"
87411,3.7,6.3,2.2,2,11328,"rv","true","level3"
87432,10,4,8.9,2,2019,"a","true","level3"
87432,10,4,8.9,2,1698,"rv","true","level3"
87432,10,4,8.9,2,1499,"lv","true","level3"
87432,10,4,8.9,2,2019,"a","true","level3"
87432,10,4,8.9,2,1698,"rv","true","level3"
87432,10,4,8.9,2,1499,"lv","true","level3"
87440,4.7,0,5.6,1,544,"lv","true","level2"
87440,4.7,0,5.6,1,544,"lv","true","level2"
87440,4.7,0,5.6,1,617,"rv","true","level2"
87440,4.7,0,5.6,1,617,"rv","false","level2"
87440,4.7,0,5.6,1,544,"lv","false","level2"
87440,4.7,0,5.6,1,617,"rv","true","level2"
87440,4.7,0,5.6,1,617,"rv","true","level2"
87440,4.7,0,5.6,1,544,"lv","true","level2"
87441,4.7,0,5.6,1,549,"lv","true","level2"
87441,4.7,0,5.6,1,640,"rv","true","level2"
87441,4.7,0,5.6,1,640,"rv","false","level2"
87441,4.7,0,5.6,1,549,"lv","false","level2"
87441,4.7,0,5.6,1,640,"rv","true","level2"
87441,4.7,0,5.6,1,549,"lv","true","level2"
87441,4.7,0,5.6,1,640,"rv","true","level2"
87441,4.7,0,5.6,1,549,"lv","true","level2"
87410,3.7,6.3,2.2,2,4000,"rv","true","level3"
87430,0.6,9.3,7.8,3,708,"lv","true","level3"
87430,0.6,9.3,7.8,3,708,"lv","false","level3"
87401,4.7,0,2.2,5,4616,"lv","true","level3"
87436,4.7,0,3.3,6,2100,"lv","true","level3"
87436,4.7,0,3.3,6,2100,"lv","true","level3"
87436,4.7,0,3.3,6,2100,"lv","true","level3"
87436,4.7,0,3.3,6,2100,"lv","true","level3"
87436,4.7,0,3.3,6,2100,"lv","false","level3"
87438,4.7,4.7,3.3,1,653,"v","true","level2"
87513,4.7,4.7,3.3,1,568,"rv","true","level2"
87513,4.7,4.7,3.3,1,568,"rv","false","level2"
87513,4.7,4.7,3.3,1,568,"rv","true","level2"
87513,4.7,4.7,3.3,1,568,"rv","true","level2"
87513,4.7,4.7,3.3,1,568,"rv","true","level2"
87513,4.7,4.7,3.3,1,568,"rv","true","level2"
87513,4.7,4.7,3.3,1,568,"rv","true","level2"
87514,4.7,4.7,3.3,1,537,"rv","true","level2"
87514,4.7,4.7,3.3,1,537,"rv","false","level2"
87514,4.7,4.7,3.3,1,537,"rv","true","level2"
87514,4.7,4.7,3.3,1,537,"rv","true","level2"
87514,4.7,4.7,3.3,1,537,"rv","true","level2"
87514,4.7,4.7,3.3,1,537,"rv","true","level2"
87514,4.7,4.7,3.3,1,537,"rv","true","level2"
87409,3.7,6.3,2.2,2,4000,"rv","true","level3"
87404,0,10,8.9,3,661,"rv","true","level4"
87404,0,10,8.9,3,661,"lv","true","level4"
87404,0,10,8.9,3,661,"rv","true","level4"
87404,0,10,8.9,3,661,"lv","true","level4"
87404,0,10,8.9,3,661,"rv","false","level4"
87404,0,10,8.9,3,661,"lv","false","level4"
87404,0,10,8.9,3,661,"rv","true","level4"
87404,0,10,8.9,3,661,"lv","true","level4"
87512,4.7,4.7,3.3,1,596,"rv","true","level2"
87512,4.7,4.7,3.3,1,596,"rv","false","level2"
